Key: RF01725, Start position: 324, Cut position: 934
Key: RF00003, Start position: 316, Cut position: 804
Key: RF00003, Start position: 316, Cut position: 804
Key: RF00003, Start position: 316, Cut position: 804
Key: RF00003, Start position: 316, Cut position: 804
Key: RF00003, Start position: 316, Cut position: 804
Key: RF00003, Start position: 314, Cut position: 804
Key: RF00003, Start position: 315, Cut position: 804
Key: RF00003, Start position: 315, Cut position: 804
Key: RF00003, Start position: 314, Cut position: 804
Key: RF00003, Start position: 316, Cut position: 804
Key: RF00003, Start position: 315, Cut position: 804
Key: RF00003, Start position: 309, Cut position: 804
Key: RF00003, Start position: 314, Cut position: 804
Key: RF00003, Start position: 313, Cut position: 804
Key: RF00003, Start position: 313, Cut position: 804
Key: RF00003, Start position: 314, Cut position: 804
Key: RF00003, Start position: 313, Cut position: 804
Key: RF00003, Start position: 314, Cut position: 804
Key: RF00003, Start position: 316, Cut position: 804
Key: RF02541, Start position: 601, Cut position: 5842
Key: RF02541, Start position: 601, Cut position: 5842
Key: RF02541, Start position: 601, Cut position: 5842
Key: RF02541, Start position: 601, Cut position: 5842
Key: RF02541, Start position: 601, Cut position: 5842
Key: RF02541, Start position: 601, Cut position: 5842
Key: RF02541, Start position: 601, Cut position: 5842
Key: RF02541, Start position: 601, Cut position: 5842
Key: RF02541, Start position: 601, Cut position: 5842
Key: RF02541, Start position: 601, Cut position: 5842
Key: RF02541, Start position: 601, Cut position: 5842
Key: RF02541, Start position: 601, Cut position: 5842
Key: RF02541, Start position: 601, Cut position: 5842
Key: RF02541, Start position: 601, Cut position: 5842
Key: RF02541, Start position: 601, Cut position: 5842
Key: RF02541, Start position: 601, Cut position: 5842
Key: RF02541, Start position: 601, Cut position: 5842
Key: RF02541, Start position: 601, Cut position: 5842
Key: RF02541, Start position: 590, Cut position: 5842
Key: RF02541, Start position: 575, Cut position: 5842
Key: RF02542, Start position: 353, Cut position: 2353
Key: RF02542, Start position: 353, Cut position: 2353
Key: RF02542, Start position: 353, Cut position: 2353
Key: RF02542, Start position: 353, Cut position: 2353
Key: RF02542, Start position: 353, Cut position: 2353
Key: RF02542, Start position: 353, Cut position: 2353
Key: RF02542, Start position: 353, Cut position: 2353
Key: RF02542, Start position: 353, Cut position: 2353
Key: RF02542, Start position: 353, Cut position: 2353
Key: RF02542, Start position: 353, Cut position: 2353
Key: RF02542, Start position: 352, Cut position: 2353
Key: RF02542, Start position: 353, Cut position: 2353
Key: RF02542, Start position: 369, Cut position: 2353
Key: RF02542, Start position: 370, Cut position: 2353
Key: RF02542, Start position: 370, Cut position: 2353
Key: RF02542, Start position: 370, Cut position: 2353
Key: RF02542, Start position: 370, Cut position: 2353
Key: RF02542, Start position: 370, Cut position: 2353
Key: RF02542, Start position: 399, Cut position: 2353
Key: RF02542, Start position: 399, Cut position: 2353
Key: RF00442, Start position: 387, Cut position: 779
Key: RF00442, Start position: 387, Cut position: 779
Key: RF00442, Start position: 387, Cut position: 779
Key: RF00442, Start position: 387, Cut position: 779
Key: RF00442, Start position: 387, Cut position: 779
Key: RF00442, Start position: 387, Cut position: 779
Key: RF00442, Start position: 387, Cut position: 779
Key: RF00442, Start position: 387, Cut position: 779
Key: RF00442, Start position: 387, Cut position: 779
Key: RF00442, Start position: 387, Cut position: 779
Key: RF00442, Start position: 381, Cut position: 779
Key: RF00442, Start position: 388, Cut position: 779
Key: RF00442, Start position: 397, Cut position: 779
Key: RF00442, Start position: 397, Cut position: 779
Key: RF00442, Start position: 397, Cut position: 779
Key: RF00442, Start position: 399, Cut position: 779
Key: RF00442, Start position: 399, Cut position: 779
Key: RF00442, Start position: 397, Cut position: 779
Key: RF00442, Start position: 388, Cut position: 779
Key: RF00442, Start position: 387, Cut position: 779
Key: RF00167, Start position: 601, Cut position: 714
Key: RF00167, Start position: 601, Cut position: 714
Key: RF00167, Start position: 601, Cut position: 714
Key: RF00167, Start position: 601, Cut position: 714
Key: RF00167, Start position: 601, Cut position: 714
Key: RF00167, Start position: 601, Cut position: 714
Key: RF00167, Start position: 601, Cut position: 714
Key: RF00167, Start position: 601, Cut position: 714
Key: RF00167, Start position: 601, Cut position: 714
Key: RF00167, Start position: 601, Cut position: 714
Key: RF00167, Start position: 525, Cut position: 714
Key: RF00167, Start position: 359, Cut position: 714
Key: RF00167, Start position: 494, Cut position: 714
Key: RF00167, Start position: 494, Cut position: 714
Key: RF00167, Start position: 494, Cut position: 714
Key: RF00167, Start position: 492, Cut position: 714
Key: RF00167, Start position: 494, Cut position: 714
Key: RF00167, Start position: 495, Cut position: 714
Key: RF00167, Start position: 509, Cut position: 714
Key: RF00167, Start position: 509, Cut position: 714
Key: RF00002, Start position: 300, Cut position: 808
Key: RF00002, Start position: 300, Cut position: 808
Key: RF00002, Start position: 300, Cut position: 808
Key: RF00002, Start position: 300, Cut position: 808
Key: RF00002, Start position: 300, Cut position: 808
Key: RF00002, Start position: 300, Cut position: 808
Key: RF00002, Start position: 300, Cut position: 808
Key: RF00002, Start position: 300, Cut position: 808
Key: RF00002, Start position: 300, Cut position: 808
Key: RF00002, Start position: 300, Cut position: 808
Key: RF00002, Start position: 300, Cut position: 808
Key: RF00002, Start position: 300, Cut position: 808
Key: RF00002, Start position: 319, Cut position: 808
Key: RF00002, Start position: 300, Cut position: 808
Key: RF00002, Start position: 300, Cut position: 808
Key: RF00002, Start position: 300, Cut position: 808
Key: RF00002, Start position: 300, Cut position: 808
Key: RF00002, Start position: 300, Cut position: 808
Key: RF00002, Start position: 300, Cut position: 808
Key: RF00002, Start position: 300, Cut position: 808
Key: RF00162, Start position: 301, Cut position: 840
Key: RF00162, Start position: 301, Cut position: 840
Key: RF00162, Start position: 301, Cut position: 840
Key: RF00162, Start position: 301, Cut position: 840
Key: RF00162, Start position: 301, Cut position: 840
Key: RF00162, Start position: 301, Cut position: 840
Key: RF00162, Start position: 301, Cut position: 840
Key: RF00162, Start position: 300, Cut position: 840
Key: RF00162, Start position: 301, Cut position: 840
Key: RF00162, Start position: 301, Cut position: 840
Key: RF00162, Start position: 301, Cut position: 840
Key: RF00162, Start position: 301, Cut position: 840
Key: RF00162, Start position: 301, Cut position: 840
Key: RF00162, Start position: 301, Cut position: 840
Key: RF00162, Start position: 301, Cut position: 840
Key: RF00162, Start position: 301, Cut position: 840
Key: RF00162, Start position: 301, Cut position: 840
Key: RF00162, Start position: 301, Cut position: 840
Key: RF00162, Start position: 301, Cut position: 840
Key: RF00162, Start position: 301, Cut position: 840
Key: RF02540, Start position: 486, Cut position: 4837
Key: RF02540, Start position: 486, Cut position: 4837
Key: RF02540, Start position: 486, Cut position: 4837
Key: RF02540, Start position: 486, Cut position: 4837
Key: RF02540, Start position: 489, Cut position: 4837
Key: RF02540, Start position: 486, Cut position: 4837
Key: RF02540, Start position: 484, Cut position: 4837
Key: RF02540, Start position: 485, Cut position: 4837
Key: RF02540, Start position: 485, Cut position: 4837
Key: RF02540, Start position: 485, Cut position: 4837
Key: RF02540, Start position: 482, Cut position: 4837
Key: RF02540, Start position: 518, Cut position: 4837
Key: RF02540, Start position: 504, Cut position: 4837
Key: RF02540, Start position: 601, Cut position: 4837
Key: RF02540, Start position: 601, Cut position: 4837
Key: RF02540, Start position: 601, Cut position: 4837
Key: RF02540, Start position: 601, Cut position: 4837
Key: RF02540, Start position: 601, Cut position: 4837
Key: RF02540, Start position: 513, Cut position: 4837
Key: RF02540, Start position: 513, Cut position: 4837
Key: RF00480, Start position: 415, Cut position: 653
Key: RF00480, Start position: 405, Cut position: 653
Key: RF00480, Start position: 405, Cut position: 653
Key: RF00480, Start position: 405, Cut position: 653
Key: RF00480, Start position: 404, Cut position: 653
Key: RF00480, Start position: 405, Cut position: 653
Key: RF00480, Start position: 413, Cut position: 653
Key: RF00480, Start position: 405, Cut position: 653
Key: RF00480, Start position: 405, Cut position: 653
Key: RF00480, Start position: 405, Cut position: 653
Key: RF00480, Start position: 405, Cut position: 653
Key: RF00480, Start position: 399, Cut position: 653
Key: RF00480, Start position: 370, Cut position: 653
Key: RF00480, Start position: 414, Cut position: 653
Key: RF00480, Start position: 402, Cut position: 653
Key: RF00480, Start position: 402, Cut position: 653
Key: RF00480, Start position: 402, Cut position: 653
Key: RF00480, Start position: 404, Cut position: 653
Key: RF00480, Start position: 404, Cut position: 653
Key: RF00480, Start position: 402, Cut position: 653
Key: RF01051, Start position: 501, Cut position: 737
Key: RF01051, Start position: 501, Cut position: 737
Key: RF01051, Start position: 501, Cut position: 737
Key: RF01051, Start position: 501, Cut position: 737
Key: RF01051, Start position: 501, Cut position: 737
Key: RF01051, Start position: 501, Cut position: 737
Key: RF01051, Start position: 501, Cut position: 737
Key: RF01051, Start position: 501, Cut position: 737
Key: RF01051, Start position: 501, Cut position: 737
Key: RF01051, Start position: 501, Cut position: 737
Key: RF01051, Start position: 505, Cut position: 737
Key: RF01051, Start position: 475, Cut position: 737
Key: RF01051, Start position: 519, Cut position: 737
Key: RF01051, Start position: 520, Cut position: 737
Key: RF01051, Start position: 487, Cut position: 737
Key: RF01051, Start position: 487, Cut position: 737
Key: RF01051, Start position: 487, Cut position: 737
Key: RF01051, Start position: 492, Cut position: 737
Key: RF01051, Start position: 487, Cut position: 737
Key: RF01051, Start position: 506, Cut position: 737
Key: RF01959, Start position: 435, Cut position: 2559
Key: RF01959, Start position: 435, Cut position: 2559
Key: RF01959, Start position: 435, Cut position: 2559
Key: RF01959, Start position: 435, Cut position: 2559
Key: RF01959, Start position: 434, Cut position: 2559
Key: RF01959, Start position: 440, Cut position: 2559
Key: RF01959, Start position: 440, Cut position: 2559
Key: RF01959, Start position: 440, Cut position: 2559
Key: RF01959, Start position: 441, Cut position: 2559
Key: RF01959, Start position: 483, Cut position: 2559
Key: RF01959, Start position: 377, Cut position: 2559
Key: RF01959, Start position: 448, Cut position: 2559
Key: RF01959, Start position: 448, Cut position: 2559
Key: RF01959, Start position: 448, Cut position: 2559
Key: RF01959, Start position: 485, Cut position: 2559
Key: RF01959, Start position: 485, Cut position: 2559
Key: RF01959, Start position: 474, Cut position: 2559
Key: RF01959, Start position: 441, Cut position: 2559
Key: RF01959, Start position: 486, Cut position: 2559
Key: RF01959, Start position: 440, Cut position: 2559
Key: RF00507, Start position: 355, Cut position: 682
Key: RF00507, Start position: 349, Cut position: 682
Key: RF00507, Start position: 349, Cut position: 682
Key: RF00507, Start position: 349, Cut position: 682
Key: RF00507, Start position: 349, Cut position: 682
Key: RF00507, Start position: 349, Cut position: 682
Key: RF00507, Start position: 351, Cut position: 682
Key: RF00507, Start position: 353, Cut position: 682
Key: RF00507, Start position: 353, Cut position: 682
Key: RF00507, Start position: 352, Cut position: 682
Key: RF00507, Start position: 349, Cut position: 682
Key: RF00507, Start position: 343, Cut position: 682
Key: RF00507, Start position: 344, Cut position: 682
Key: RF00507, Start position: 343, Cut position: 682
Key: RF00507, Start position: 348, Cut position: 682
Key: RF00507, Start position: 342, Cut position: 682
Key: RF00507, Start position: 342, Cut position: 682
Key: RF00507, Start position: 342, Cut position: 682
Key: RF00507, Start position: 342, Cut position: 682
Key: RF00507, Start position: 341, Cut position: 682
Key: RF00504, Start position: 302, Cut position: 816
Key: RF00504, Start position: 302, Cut position: 816
Key: RF00504, Start position: 302, Cut position: 816
Key: RF00504, Start position: 302, Cut position: 816
Key: RF00504, Start position: 302, Cut position: 816
Key: RF00504, Start position: 302, Cut position: 816
Key: RF00504, Start position: 302, Cut position: 816
Key: RF00504, Start position: 302, Cut position: 816
Key: RF00504, Start position: 302, Cut position: 816
Key: RF00504, Start position: 302, Cut position: 816
Key: RF00504, Start position: 302, Cut position: 816
Key: RF00504, Start position: 302, Cut position: 816
Key: RF00504, Start position: 301, Cut position: 816
Key: RF00504, Start position: 302, Cut position: 816
Key: RF00504, Start position: 302, Cut position: 816
Key: RF00504, Start position: 302, Cut position: 816
Key: RF00504, Start position: 302, Cut position: 816
Key: RF00504, Start position: 301, Cut position: 816
Key: RF00504, Start position: 302, Cut position: 816
Key: RF00504, Start position: 302, Cut position: 816
Key: RF01831, Start position: 479, Cut position: 780
Key: RF01831, Start position: 481, Cut position: 780
Key: RF01831, Start position: 481, Cut position: 780
Key: RF01831, Start position: 479, Cut position: 780
Key: RF01831, Start position: 479, Cut position: 780
Key: RF01831, Start position: 480, Cut position: 780
Key: RF01831, Start position: 479, Cut position: 780
Key: RF01831, Start position: 479, Cut position: 780
Key: RF01831, Start position: 479, Cut position: 780
Key: RF01831, Start position: 479, Cut position: 780
Key: RF01831, Start position: 479, Cut position: 780
Key: RF01831, Start position: 480, Cut position: 780
Key: RF01831, Start position: 601, Cut position: 780
Key: RF01831, Start position: 525, Cut position: 780
Key: RF01831, Start position: 525, Cut position: 780
Key: RF01831, Start position: 601, Cut position: 780
Key: RF01831, Start position: 601, Cut position: 780
Key: RF01831, Start position: 578, Cut position: 780
Key: RF01831, Start position: 555, Cut position: 780
Key: RF01831, Start position: 555, Cut position: 780
Key: RF00027, Start position: 573, Cut position: 696
Key: RF00027, Start position: 572, Cut position: 696
Key: RF00027, Start position: 573, Cut position: 696
Key: RF00027, Start position: 573, Cut position: 696
Key: RF00027, Start position: 567, Cut position: 696
Key: RF00027, Start position: 573, Cut position: 696
Key: RF00027, Start position: 580, Cut position: 696
Key: RF00027, Start position: 585, Cut position: 696
Key: RF00027, Start position: 585, Cut position: 696
Key: RF00027, Start position: 580, Cut position: 696
Key: RF00027, Start position: 579, Cut position: 696
Key: RF00027, Start position: 402, Cut position: 696
Key: RF00027, Start position: 561, Cut position: 696
Key: RF00027, Start position: 563, Cut position: 696
Key: RF00027, Start position: 566, Cut position: 696
Key: RF00027, Start position: 563, Cut position: 696
Key: RF00027, Start position: 573, Cut position: 696
Key: RF00027, Start position: 573, Cut position: 696
Key: RF00027, Start position: 573, Cut position: 696
Key: RF00027, Start position: 539, Cut position: 696
Key: RF00026, Start position: 360, Cut position: 816
Key: RF00026, Start position: 360, Cut position: 816
Key: RF00026, Start position: 360, Cut position: 816
Key: RF00026, Start position: 360, Cut position: 816
Key: RF00026, Start position: 360, Cut position: 816
Key: RF00026, Start position: 365, Cut position: 816
Key: RF00026, Start position: 359, Cut position: 816
Key: RF00026, Start position: 359, Cut position: 816
Key: RF00026, Start position: 359, Cut position: 816
Key: RF00026, Start position: 359, Cut position: 816
Key: RF00026, Start position: 358, Cut position: 816
Key: RF00026, Start position: 448, Cut position: 816
Key: RF00026, Start position: 530, Cut position: 816
Key: RF00026, Start position: 364, Cut position: 816
Key: RF00026, Start position: 363, Cut position: 816
Key: RF00026, Start position: 368, Cut position: 816
Key: RF00026, Start position: 365, Cut position: 816
Key: RF00026, Start position: 365, Cut position: 816
Key: RF00026, Start position: 364, Cut position: 816
Key: RF00026, Start position: 368, Cut position: 816
Key: RF01998, Start position: 368, Cut position: 776
Key: RF01998, Start position: 368, Cut position: 776
Key: RF01998, Start position: 368, Cut position: 776
Key: RF01998, Start position: 368, Cut position: 776
Key: RF01998, Start position: 368, Cut position: 776
Key: RF01998, Start position: 368, Cut position: 776
Key: RF01998, Start position: 368, Cut position: 776
Key: RF01998, Start position: 368, Cut position: 776
Key: RF01998, Start position: 368, Cut position: 776
Key: RF01998, Start position: 367, Cut position: 776
Key: RF01998, Start position: 401, Cut position: 776
Key: RF01998, Start position: 515, Cut position: 776
Key: RF01998, Start position: 515, Cut position: 776
Key: RF01998, Start position: 515, Cut position: 776
Key: RF01998, Start position: 515, Cut position: 776
Key: RF01998, Start position: 515, Cut position: 776
Key: RF01998, Start position: 517, Cut position: 776
Key: RF01998, Start position: 481, Cut position: 776
Key: RF01998, Start position: 444, Cut position: 776
Key: RF01998, Start position: 443, Cut position: 776
Key: RF00029, Start position: 400, Cut position: 787
Key: RF00029, Start position: 400, Cut position: 787
Key: RF00029, Start position: 400, Cut position: 787
Key: RF00029, Start position: 400, Cut position: 787
Key: RF00029, Start position: 400, Cut position: 787
Key: RF00029, Start position: 400, Cut position: 787
Key: RF00029, Start position: 400, Cut position: 787
Key: RF00029, Start position: 400, Cut position: 787
Key: RF00029, Start position: 400, Cut position: 787
Key: RF00029, Start position: 400, Cut position: 787
Key: RF00029, Start position: 400, Cut position: 787
Key: RF00029, Start position: 391, Cut position: 787
Key: RF00029, Start position: 440, Cut position: 787
Key: RF00029, Start position: 403, Cut position: 787
Key: RF00029, Start position: 402, Cut position: 787
Key: RF00029, Start position: 402, Cut position: 787
Key: RF00029, Start position: 402, Cut position: 787
Key: RF00029, Start position: 402, Cut position: 787
Key: RF00029, Start position: 402, Cut position: 787
Key: RF00029, Start position: 402, Cut position: 787
Key: RF01763, Start position: 496, Cut position: 686
Key: RF01763, Start position: 496, Cut position: 686
Key: RF01763, Start position: 496, Cut position: 686
Key: RF01763, Start position: 496, Cut position: 686
Key: RF01763, Start position: 496, Cut position: 686
Key: RF01763, Start position: 496, Cut position: 686
Key: RF01763, Start position: 501, Cut position: 686
Key: RF01763, Start position: 501, Cut position: 686
Key: RF01763, Start position: 501, Cut position: 686
Key: RF01763, Start position: 501, Cut position: 686
Key: RF01763, Start position: 496, Cut position: 686
Key: RF01763, Start position: 525, Cut position: 686
Key: RF01763, Start position: 544, Cut position: 686
Key: RF01763, Start position: 565, Cut position: 686
Key: RF01763, Start position: 550, Cut position: 686
Key: RF01763, Start position: 551, Cut position: 686
Key: RF01763, Start position: 543, Cut position: 686
Key: RF01763, Start position: 552, Cut position: 686
Key: RF01763, Start position: 502, Cut position: 686
Key: RF01763, Start position: 497, Cut position: 686
Key: RF00233, Start position: 551, Cut position: 693
Key: RF00233, Start position: 551, Cut position: 693
Key: RF00233, Start position: 551, Cut position: 693
Key: RF00233, Start position: 551, Cut position: 693
Key: RF00233, Start position: 551, Cut position: 693
Key: RF00233, Start position: 551, Cut position: 693
Key: RF00233, Start position: 539, Cut position: 693
Key: RF00233, Start position: 539, Cut position: 693
Key: RF00233, Start position: 539, Cut position: 693
Key: RF00233, Start position: 539, Cut position: 693
Key: RF00233, Start position: 551, Cut position: 693
Key: RF00233, Start position: 528, Cut position: 693
Key: RF00233, Start position: 601, Cut position: 693
Key: RF00233, Start position: 496, Cut position: 693
Key: RF00233, Start position: 484, Cut position: 693
Key: RF00233, Start position: 496, Cut position: 693
Key: RF00233, Start position: 518, Cut position: 693
Key: RF00233, Start position: 494, Cut position: 693
Key: RF00233, Start position: 511, Cut position: 693
Key: RF00233, Start position: 490, Cut position: 693
Key: RF01960, Start position: 444, Cut position: 3878
Key: RF01960, Start position: 444, Cut position: 3878
Key: RF01960, Start position: 444, Cut position: 3878
Key: RF01960, Start position: 444, Cut position: 3878
Key: RF01960, Start position: 444, Cut position: 3878
Key: RF01960, Start position: 446, Cut position: 3878
Key: RF01960, Start position: 447, Cut position: 3878
Key: RF01960, Start position: 443, Cut position: 3878
Key: RF01960, Start position: 443, Cut position: 3878
Key: RF01960, Start position: 443, Cut position: 3878
Key: RF01960, Start position: 445, Cut position: 3878
Key: RF01960, Start position: 443, Cut position: 3878
Key: RF01960, Start position: 582, Cut position: 3878
Key: RF01960, Start position: 595, Cut position: 3878
Key: RF01960, Start position: 601, Cut position: 3878
Key: RF01960, Start position: 601, Cut position: 3878
Key: RF01960, Start position: 601, Cut position: 3878
Key: RF01960, Start position: 601, Cut position: 3878
Key: RF01960, Start position: 601, Cut position: 3878
Key: RF01960, Start position: 426, Cut position: 3878
Key: RF00030, Start position: 383, Cut position: 1814
Key: RF00030, Start position: 383, Cut position: 1814
Key: RF00030, Start position: 383, Cut position: 1814
Key: RF00030, Start position: 383, Cut position: 1814
Key: RF00030, Start position: 379, Cut position: 1814
Key: RF00030, Start position: 383, Cut position: 1814
Key: RF00030, Start position: 381, Cut position: 1814
Key: RF00030, Start position: 381, Cut position: 1814
Key: RF00030, Start position: 381, Cut position: 1814
Key: RF00030, Start position: 381, Cut position: 1814
Key: RF00030, Start position: 381, Cut position: 1814
Key: RF00030, Start position: 382, Cut position: 1814
Key: RF00030, Start position: 376, Cut position: 1814
Key: RF00030, Start position: 373, Cut position: 1814
Key: RF00030, Start position: 373, Cut position: 1814
Key: RF00030, Start position: 373, Cut position: 1814
Key: RF00030, Start position: 373, Cut position: 1814
Key: RF00030, Start position: 373, Cut position: 1814
Key: RF00030, Start position: 383, Cut position: 1814
Key: RF00030, Start position: 397, Cut position: 1814
Key: RF02012, Start position: 563, Cut position: 868
Key: RF02012, Start position: 582, Cut position: 868
Key: RF02012, Start position: 582, Cut position: 868
Key: RF02012, Start position: 565, Cut position: 868
Key: RF02012, Start position: 565, Cut position: 868
Key: RF02012, Start position: 565, Cut position: 868
Key: RF02012, Start position: 565, Cut position: 868
Key: RF02012, Start position: 598, Cut position: 868
Key: RF02012, Start position: 562, Cut position: 868
Key: RF02012, Start position: 601, Cut position: 868
Key: RF02012, Start position: 601, Cut position: 868
Key: RF02012, Start position: 598, Cut position: 868
Key: RF02012, Start position: 581, Cut position: 868
Key: RF02012, Start position: 582, Cut position: 868
Key: RF02012, Start position: 583, Cut position: 868
Key: RF02012, Start position: 562, Cut position: 868
Key: RF02012, Start position: 561, Cut position: 868
Key: RF02012, Start position: 561, Cut position: 868
Key: RF02012, Start position: 561, Cut position: 868
Key: RF02012, Start position: 569, Cut position: 868
Key: RF04190, Start position: 601, Cut position: 1075
Key: RF04190, Start position: 601, Cut position: 1075
Key: RF04190, Start position: 601, Cut position: 1075
Key: RF04190, Start position: 601, Cut position: 1075
Key: RF04190, Start position: 601, Cut position: 1075
