Key: RF00634, Start position: 326, Cut position: 753
Key: RF02542, Start position: 305, Cut position: 2353
Key: RF02542, Start position: 354, Cut position: 2353
Key: RF02542, Start position: 375, Cut position: 2353
Key: RF00002, Start position: 303, Cut position: 808
Key: RF00002, Start position: 303, Cut position: 808
Key: RF00002, Start position: 303, Cut position: 808
Key: RF00002, Start position: 303, Cut position: 808
Key: RF00002, Start position: 303, Cut position: 808
Key: RF00002, Start position: 304, Cut position: 808
Key: RF00002, Start position: 303, Cut position: 808
Key: RF00002, Start position: 303, Cut position: 808
Key: RF00002, Start position: 303, Cut position: 808
Key: RF00442, Start position: 327, Cut position: 779
Key: RF00442, Start position: 327, Cut position: 779
Key: RF00442, Start position: 327, Cut position: 779
Key: RF00442, Start position: 327, Cut position: 779
Key: RF00442, Start position: 326, Cut position: 779
Key: RF00442, Start position: 327, Cut position: 779
Key: RF00442, Start position: 324, Cut position: 779
Key: RF00442, Start position: 325, Cut position: 779
Key: RF00442, Start position: 325, Cut position: 779
Key: RF00442, Start position: 325, Cut position: 779
Key: RF00167, Start position: 516, Cut position: 714
Key: RF00167, Start position: 516, Cut position: 714
Key: RF00167, Start position: 516, Cut position: 714
Key: RF00167, Start position: 516, Cut position: 714
Key: RF00167, Start position: 515, Cut position: 714
Key: RF00167, Start position: 517, Cut position: 714
Key: RF00167, Start position: 308, Cut position: 714
Key: RF00167, Start position: 527, Cut position: 714
Key: RF00167, Start position: 528, Cut position: 714
Key: RF00167, Start position: 528, Cut position: 714
Key: RF00162, Start position: 335, Cut position: 840
Key: RF00162, Start position: 335, Cut position: 840
Key: RF00162, Start position: 335, Cut position: 840
Key: RF00162, Start position: 335, Cut position: 840
Key: RF00162, Start position: 335, Cut position: 840
Key: RF00162, Start position: 336, Cut position: 840
Key: RF00162, Start position: 338, Cut position: 840
Key: RF00162, Start position: 335, Cut position: 840
Key: RF00162, Start position: 335, Cut position: 840
Key: RF00162, Start position: 335, Cut position: 840
Key: RF00480, Start position: 582, Cut position: 653
Key: RF00480, Start position: 586, Cut position: 653
Key: RF00480, Start position: 586, Cut position: 653
Key: RF00480, Start position: 586, Cut position: 653
Key: RF00480, Start position: 582, Cut position: 653
Key: RF00480, Start position: 586, Cut position: 653
Key: RF00480, Start position: 584, Cut position: 653
Key: RF00480, Start position: 588, Cut position: 653
Key: RF00480, Start position: 588, Cut position: 653
Key: RF02540, Start position: 601, Cut position: 4837
Key: RF02540, Start position: 394, Cut position: 4837
Key: RF02540, Start position: 394, Cut position: 4837
Key: RF02540, Start position: 585, Cut position: 4837
Key: RF02540, Start position: 378, Cut position: 4837
Key: RF02540, Start position: 386, Cut position: 4837
Key: RF02540, Start position: 365, Cut position: 4837
Key: RF02540, Start position: 601, Cut position: 4837
Key: RF02540, Start position: 601, Cut position: 4837
Key: RF02540, Start position: 601, Cut position: 4837
Key: RF01054, Start position: 334, Cut position: 733
Key: RF01054, Start position: 333, Cut position: 733
Key: RF01054, Start position: 333, Cut position: 733
Key: RF01054, Start position: 334, Cut position: 733
Key: RF01054, Start position: 334, Cut position: 733
Key: RF01054, Start position: 336, Cut position: 733
Key: RF01054, Start position: 313, Cut position: 733
Key: RF01054, Start position: 315, Cut position: 733
Key: RF01054, Start position: 313, Cut position: 733
Key: RF00240, Start position: 300, Cut position: 678
Key: RF00240, Start position: 301, Cut position: 678
Key: RF00240, Start position: 301, Cut position: 678
Key: RF00240, Start position: 300, Cut position: 678
Key: RF00240, Start position: 300, Cut position: 678
Key: RF00240, Start position: 499, Cut position: 678
Key: RF00240, Start position: 601, Cut position: 678
Key: RF00240, Start position: 601, Cut position: 678
Key: RF00240, Start position: 601, Cut position: 678
Key: RF01051, Start position: 362, Cut position: 737
Key: RF01051, Start position: 365, Cut position: 737
Key: RF01051, Start position: 362, Cut position: 737
Key: RF01051, Start position: 362, Cut position: 737
Key: RF01051, Start position: 362, Cut position: 737
Key: RF01051, Start position: 362, Cut position: 737
Key: RF01051, Start position: 363, Cut position: 737
Key: RF01051, Start position: 362, Cut position: 737
Key: RF01051, Start position: 363, Cut position: 737
Key: RF01051, Start position: 356, Cut position: 737
Key: RF00083, Start position: 561, Cut position: 850
Key: RF00083, Start position: 561, Cut position: 850
Key: RF00083, Start position: 562, Cut position: 850
Key: RF00083, Start position: 562, Cut position: 850
Key: RF00083, Start position: 564, Cut position: 850
Key: RF00083, Start position: 544, Cut position: 850
Key: RF00083, Start position: 548, Cut position: 850
Key: RF00083, Start position: 304, Cut position: 850
Key: RF00083, Start position: 307, Cut position: 850
Key: RF01959, Start position: 321, Cut position: 2559
Key: RF01959, Start position: 321, Cut position: 2559
Key: RF01959, Start position: 321, Cut position: 2559
Key: RF01959, Start position: 316, Cut position: 2559
Key: RF01959, Start position: 316, Cut position: 2559
Key: RF01959, Start position: 318, Cut position: 2559
Key: RF01959, Start position: 314, Cut position: 2559
Key: RF01959, Start position: 318, Cut position: 2559
Key: RF01959, Start position: 318, Cut position: 2559
Key: RF01959, Start position: 318, Cut position: 2559
Key: RF00507, Start position: 402, Cut position: 682
Key: RF00507, Start position: 406, Cut position: 682
Key: RF00507, Start position: 332, Cut position: 682
Key: RF00507, Start position: 406, Cut position: 682
Key: RF00507, Start position: 406, Cut position: 682
Key: RF00507, Start position: 406, Cut position: 682
Key: RF00507, Start position: 411, Cut position: 682
Key: RF00507, Start position: 407, Cut position: 682
Key: RF00507, Start position: 403, Cut position: 682
Key: RF00507, Start position: 399, Cut position: 682
Key: RF00228, Start position: 316, Cut position: 1179
Key: RF00228, Start position: 316, Cut position: 1179
Key: RF00228, Start position: 316, Cut position: 1179
Key: RF00228, Start position: 316, Cut position: 1179
Key: RF00228, Start position: 312, Cut position: 1179
Key: RF00228, Start position: 314, Cut position: 1179
Key: RF00228, Start position: 311, Cut position: 1179
Key: RF00228, Start position: 311, Cut position: 1179
Key: RF00228, Start position: 311, Cut position: 1179
Key: RF00027, Start position: 336, Cut position: 696
Key: RF00027, Start position: 336, Cut position: 696
Key: RF00027, Start position: 335, Cut position: 696
Key: RF00027, Start position: 335, Cut position: 696
Key: RF00027, Start position: 338, Cut position: 696
Key: RF00027, Start position: 339, Cut position: 696
Key: RF00027, Start position: 335, Cut position: 696
Key: RF00027, Start position: 335, Cut position: 696
Key: RF00027, Start position: 335, Cut position: 696
Key: RF00027, Start position: 348, Cut position: 696
Key: RF01831, Start position: 307, Cut position: 780
Key: RF01831, Start position: 307, Cut position: 780
Key: RF01831, Start position: 307, Cut position: 780
Key: RF01831, Start position: 307, Cut position: 780
Key: RF01831, Start position: 307, Cut position: 780
Key: RF01831, Start position: 303, Cut position: 780
Key: RF01831, Start position: 303, Cut position: 780
Key: RF01831, Start position: 307, Cut position: 780
Key: RF01831, Start position: 601, Cut position: 780
Key: RF01831, Start position: 601, Cut position: 780
Key: RF00026, Start position: 514, Cut position: 816
Key: RF00026, Start position: 514, Cut position: 816
Key: RF00026, Start position: 514, Cut position: 816
Key: RF00026, Start position: 515, Cut position: 816
Key: RF00026, Start position: 514, Cut position: 816
Key: RF00026, Start position: 514, Cut position: 816
Key: RF00026, Start position: 529, Cut position: 816
Key: RF00026, Start position: 529, Cut position: 816
Key: RF00026, Start position: 309, Cut position: 816
Key: RF00620, Start position: 303, Cut position: 737
Key: RF00620, Start position: 303, Cut position: 737
Key: RF00620, Start position: 303, Cut position: 737
Key: RF00620, Start position: 305, Cut position: 737
Key: RF00620, Start position: 304, Cut position: 737
Key: RF00620, Start position: 475, Cut position: 737
Key: RF00620, Start position: 601, Cut position: 737
Key: RF00620, Start position: 601, Cut position: 737
Key: RF00620, Start position: 601, Cut position: 737
Key: RF00620, Start position: 601, Cut position: 737
Key: RF01998, Start position: 424, Cut position: 776
Key: RF01998, Start position: 428, Cut position: 776
Key: RF01998, Start position: 427, Cut position: 776
Key: RF01998, Start position: 426, Cut position: 776
Key: RF01998, Start position: 431, Cut position: 776
Key: RF01998, Start position: 418, Cut position: 776
Key: RF01998, Start position: 424, Cut position: 776
Key: RF01998, Start position: 421, Cut position: 776
Key: RF01998, Start position: 430, Cut position: 776
Key: RF01998, Start position: 421, Cut position: 776
Key: RF00029, Start position: 315, Cut position: 787
Key: RF00029, Start position: 315, Cut position: 787
Key: RF00029, Start position: 315, Cut position: 787
Key: RF00029, Start position: 315, Cut position: 787
Key: RF00029, Start position: 315, Cut position: 787
Key: RF00029, Start position: 315, Cut position: 787
Key: RF00029, Start position: 315, Cut position: 787
Key: RF00029, Start position: 315, Cut position: 787
Key: RF00029, Start position: 315, Cut position: 787
Key: RF00029, Start position: 315, Cut position: 787
Key: RF00622, Start position: 483, Cut position: 679
Key: RF00622, Start position: 487, Cut position: 679
Key: RF00622, Start position: 487, Cut position: 679
Key: RF00622, Start position: 483, Cut position: 679
Key: RF00622, Start position: 480, Cut position: 679
Key: RF00622, Start position: 481, Cut position: 679
Key: RF00622, Start position: 482, Cut position: 679
Key: RF00622, Start position: 482, Cut position: 679
Key: RF00622, Start position: 482, Cut position: 679
Key: RF00622, Start position: 482, Cut position: 679
Key: RF01763, Start position: 321, Cut position: 686
Key: RF01763, Start position: 318, Cut position: 686
Key: RF01763, Start position: 318, Cut position: 686
Key: RF01763, Start position: 318, Cut position: 686
Key: RF01763, Start position: 318, Cut position: 686
Key: RF01763, Start position: 318, Cut position: 686
Key: RF01763, Start position: 318, Cut position: 686
Key: RF01763, Start position: 318, Cut position: 686
Key: RF01763, Start position: 325, Cut position: 686
Key: RF01763, Start position: 325, Cut position: 686
Key: RF01960, Start position: 547, Cut position: 3878
Key: RF01960, Start position: 547, Cut position: 3878
Key: RF01960, Start position: 547, Cut position: 3878
Key: RF01960, Start position: 547, Cut position: 3878
Key: RF01960, Start position: 547, Cut position: 3878
Key: RF01960, Start position: 411, Cut position: 3878
Key: RF01960, Start position: 539, Cut position: 3878
Key: RF01960, Start position: 488, Cut position: 3878
Key: RF01960, Start position: 540, Cut position: 3878
Key: RF01960, Start position: 535, Cut position: 3878
Key: RF00233, Start position: 346, Cut position: 693
Key: RF00233, Start position: 346, Cut position: 693
Key: RF00233, Start position: 346, Cut position: 693
Key: RF00233, Start position: 346, Cut position: 693
Key: RF00233, Start position: 346, Cut position: 693
Key: RF00233, Start position: 346, Cut position: 693
Key: RF00233, Start position: 346, Cut position: 693
Key: RF00233, Start position: 346, Cut position: 693
Key: RF00233, Start position: 346, Cut position: 693
Key: RF00233, Start position: 347, Cut position: 693
Key: RF01047, Start position: 449, Cut position: 662
Key: RF01047, Start position: 447, Cut position: 662
Key: RF01047, Start position: 447, Cut position: 662
Key: RF01047, Start position: 447, Cut position: 662
Key: RF01047, Start position: 447, Cut position: 662
Key: RF01047, Start position: 449, Cut position: 662
Key: RF01047, Start position: 377, Cut position: 662
Key: RF01047, Start position: 446, Cut position: 662
Key: RF01047, Start position: 446, Cut position: 662
Key: RF01047, Start position: 446, Cut position: 662
Key: RF00619, Start position: 300, Cut position: 757
Key: RF00619, Start position: 300, Cut position: 757
Key: RF00619, Start position: 300, Cut position: 757
Key: RF00619, Start position: 300, Cut position: 757
Key: RF00619, Start position: 300, Cut position: 757
Key: RF00619, Start position: 300, Cut position: 757
Key: RF00619, Start position: 300, Cut position: 757
Key: RF00619, Start position: 300, Cut position: 757
Key: RF00619, Start position: 300, Cut position: 757
Key: RF00619, Start position: 300, Cut position: 757
Key: RF01704, Start position: 329, Cut position: 703
Key: RF01704, Start position: 329, Cut position: 703
Key: RF01704, Start position: 329, Cut position: 703
Key: RF01704, Start position: 329, Cut position: 703
Key: RF01704, Start position: 329, Cut position: 703
Key: RF01704, Start position: 329, Cut position: 703
Key: RF01704, Start position: 328, Cut position: 703
Key: RF01704, Start position: 327, Cut position: 703
Key: RF01704, Start position: 325, Cut position: 703
Key: RF00379, Start position: 303, Cut position: 936
Key: RF00379, Start position: 303, Cut position: 936
Key: RF00379, Start position: 303, Cut position: 936
Key: RF00379, Start position: 303, Cut position: 936
Key: RF00379, Start position: 306, Cut position: 936
Key: RF00379, Start position: 303, Cut position: 936
Key: RF00379, Start position: 303, Cut position: 936
Key: RF00379, Start position: 303, Cut position: 936
Key: RF00379, Start position: 303, Cut position: 936
Key: RF02679, Start position: 520, Cut position: 690
Key: RF02679, Start position: 520, Cut position: 690
Key: RF02679, Start position: 520, Cut position: 690
Key: RF02679, Start position: 520, Cut position: 690
Key: RF02679, Start position: 520, Cut position: 690
Key: RF02679, Start position: 520, Cut position: 690
Key: RF02679, Start position: 520, Cut position: 690
Key: RF02679, Start position: 520, Cut position: 690
Key: RF02679, Start position: 520, Cut position: 690
Key: RF02679, Start position: 601, Cut position: 690
Key: RF00015, Start position: 318, Cut position: 862
Key: RF00015, Start position: 317, Cut position: 862
Key: RF00015, Start position: 317, Cut position: 862
Key: RF00015, Start position: 317, Cut position: 862
Key: RF00015, Start position: 325, Cut position: 862
Key: RF00015, Start position: 325, Cut position: 862
Key: RF00015, Start position: 326, Cut position: 862
Key: RF00015, Start position: 325, Cut position: 862
Key: RF00015, Start position: 325, Cut position: 862
Key: RF00015, Start position: 325, Cut position: 862
Key: RF00455, Start position: 306, Cut position: 694
Key: RF00455, Start position: 306, Cut position: 694
Key: RF00455, Start position: 306, Cut position: 694
Key: RF00455, Start position: 306, Cut position: 694
Key: RF00455, Start position: 306, Cut position: 694
Key: RF00455, Start position: 303, Cut position: 694
Key: RF00455, Start position: 306, Cut position: 694
Key: RF00455, Start position: 306, Cut position: 694
Key: RF00455, Start position: 306, Cut position: 694
Key: RF00455, Start position: 306, Cut position: 694
Key: RF01786, Start position: 307, Cut position: 714
Key: RF01786, Start position: 307, Cut position: 714
Key: RF01786, Start position: 307, Cut position: 714
Key: RF01786, Start position: 307, Cut position: 714
Key: RF01786, Start position: 307, Cut position: 714
Key: RF01786, Start position: 309, Cut position: 714
Key: RF01786, Start position: 310, Cut position: 714
Key: RF01786, Start position: 310, Cut position: 714
Key: RF01786, Start position: 307, Cut position: 714
Key: RF00017, Start position: 328, Cut position: 1013
Key: RF00017, Start position: 328, Cut position: 1013
Key: RF00017, Start position: 328, Cut position: 1013
Key: RF00017, Start position: 328, Cut position: 1013
Key: RF00017, Start position: 328, Cut position: 1013
Key: RF00017, Start position: 328, Cut position: 1013
Key: RF00017, Start position: 323, Cut position: 1013
Key: RF00017, Start position: 320, Cut position: 1013
Key: RF00017, Start position: 337, Cut position: 1013
Key: RF00017, Start position: 337, Cut position: 1013
Key: RF02678, Start position: 480, Cut position: 829
Key: RF02678, Start position: 480, Cut position: 829
Key: RF02678, Start position: 479, Cut position: 829
Key: RF02678, Start position: 481, Cut position: 829
Key: RF02678, Start position: 470, Cut position: 829
Key: RF02678, Start position: 499, Cut position: 829
Key: RF02678, Start position: 483, Cut position: 829
Key: RF02678, Start position: 484, Cut position: 829
Key: RF02678, Start position: 487, Cut position: 829
Key: RF02678, Start position: 508, Cut position: 829
Key: RF01750, Start position: 441, Cut position: 873
Key: RF01750, Start position: 441, Cut position: 873
Key: RF01750, Start position: 441, Cut position: 873
Key: RF01750, Start position: 441, Cut position: 873
Key: RF01750, Start position: 440, Cut position: 873
Key: RF01750, Start position: 440, Cut position: 873
Key: RF01750, Start position: 440, Cut position: 873
Key: RF01750, Start position: 440, Cut position: 873
Key: RF01750, Start position: 440, Cut position: 873
Key: RF01750, Start position: 442, Cut position: 873
Key: RF00023, Start position: 312, Cut position: 1555
Key: RF00023, Start position: 312, Cut position: 1555
Key: RF00023, Start position: 312, Cut position: 1555
Key: RF00023, Start position: 312, Cut position: 1555
Key: RF00023, Start position: 312, Cut position: 1555
Key: RF00023, Start position: 312, Cut position: 1555
Key: RF00023, Start position: 312, Cut position: 1555
Key: RF00023, Start position: 312, Cut position: 1555
Key: RF00023, Start position: 312, Cut position: 1555
Key: RF00023, Start position: 321, Cut position: 1555
Key: RF00386, Start position: 345, Cut position: 726
Key: RF00386, Start position: 354, Cut position: 726
Key: RF00386, Start position: 352, Cut position: 726
Key: RF00386, Start position: 355, Cut position: 726
Key: RF00386, Start position: 349, Cut position: 726
Key: RF00386, Start position: 354, Cut position: 726
Key: RF00386, Start position: 348, Cut position: 726
Key: RF00386, Start position: 370, Cut position: 726
Key: RF00386, Start position: 370, Cut position: 726
Key: RF00386, Start position: 345, Cut position: 726
Key: RF00100, Start position: 601, Cut position: 1003
Key: RF00100, Start position: 601, Cut position: 1003
Key: RF00100, Start position: 601, Cut position: 1003
Key: RF00100, Start position: 601, Cut position: 1003
Key: RF00100, Start position: 601, Cut position: 1003
Key: RF00100, Start position: 599, Cut position: 1003
Key: RF00100, Start position: 451, Cut position: 1003
Key: RF00100, Start position: 577, Cut position: 1003
Key: RF00100, Start position: 574, Cut position: 1003
Key: RF00100, Start position: 574, Cut position: 1003
Key: RF00066, Start position: 320, Cut position: 676
Key: RF00066, Start position: 320, Cut position: 676
Key: RF00066, Start position: 320, Cut position: 676
Key: RF00066, Start position: 320, Cut position: 676
Key: RF00066, Start position: 348, Cut position: 676
Key: RF00066, Start position: 348, Cut position: 676
Key: RF00066, Start position: 348, Cut position: 676
Key: RF00066, Start position: 350, Cut position: 676
Key: RF00066, Start position: 350, Cut position: 676
Key: RF00066, Start position: 351, Cut position: 676
Key: RF00102, Start position: 304, Cut position: 850
Key: RF00102, Start position: 304, Cut position: 850
Key: RF00102, Start position: 303, Cut position: 850
Key: RF00102, Start position: 303, Cut position: 850
Key: RF00102, Start position: 305, Cut position: 850
Key: RF00102, Start position: 304, Cut position: 850
Key: RF00102, Start position: 305, Cut position: 850
Key: RF00102, Start position: 304, Cut position: 850
Key: RF00102, Start position: 304, Cut position: 850
Key: RF00102, Start position: 304, Cut position: 850
Key: RF00024, Start position: 359, Cut position: 1378
Key: RF00024, Start position: 359, Cut position: 1378
Key: RF00024, Start position: 359, Cut position: 1378
Key: RF00024, Start position: 359, Cut position: 1378
Key: RF00024, Start position: 365, Cut position: 1378
Key: RF00024, Start position: 358, Cut position: 1378
Key: RF00024, Start position: 358, Cut position: 1378
Key: RF00024, Start position: 358, Cut position: 1378
Key: RF00024, Start position: 358, Cut position: 1378
Key: RF00024, Start position: 369, Cut position: 1378
Key: RF02001, Start position: 318, Cut position: 1004
Key: RF02001, Start position: 319, Cut position: 1004
Key: RF02001, Start position: 318, Cut position: 1004
Key: RF02001, Start position: 318, Cut position: 1004
Key: RF02001, Start position: 318, Cut position: 1004
Key: RF02001, Start position: 318, Cut position: 1004
Key: RF02001, Start position: 316, Cut position: 1004
Key: RF02001, Start position: 317, Cut position: 1004
Key: RF02001, Start position: 317, Cut position: 1004
Key: RF02001, Start position: 320, Cut position: 1004
Key: RF03013, Start position: 318, Cut position: 729
Key: RF03013, Start position: 318, Cut position: 729
Key: RF03013, Start position: 318, Cut position: 729
Key: RF03013, Start position: 318, Cut position: 729
Key: RF03013, Start position: 318, Cut position: 729
Key: RF03013, Start position: 319, Cut position: 729
Key: RF03013, Start position: 319, Cut position: 729
Key: RF03013, Start position: 319, Cut position: 729
Key: RF03013, Start position: 319, Cut position: 729
Key: RF03013, Start position: 321, Cut position: 729
Key: RF02683, Start position: 324, Cut position: 841
Key: RF02683, Start position: 324, Cut position: 841
Key: RF02683, Start position: 324, Cut position: 841
Key: RF02683, Start position: 324, Cut position: 841
Key: RF02683, Start position: 312, Cut position: 841
Key: RF02683, Start position: 322, Cut position: 841
Key: RF02683, Start position: 324, Cut position: 841
Key: RF02683, Start position: 324, Cut position: 841
Key: RF02683, Start position: 320, Cut position: 841
Key: RF02683, Start position: 323, Cut position: 841
Key: RF02680, Start position: 341, Cut position: 706
Key: RF02680, Start position: 340, Cut position: 706
Key: RF02680, Start position: 340, Cut position: 706
Key: RF02680, Start position: 340, Cut position: 706
Key: RF02680, Start position: 340, Cut position: 706
Key: RF02680, Start position: 340, Cut position: 706
Key: RF02680, Start position: 340, Cut position: 706
Key: RF02680, Start position: 343, Cut position: 706
Key: RF02680, Start position: 328, Cut position: 706
Key: RF02680, Start position: 325, Cut position: 706
Key: RF03054, Start position: 596, Cut position: 723
Key: RF03054, Start position: 596, Cut position: 723
Key: RF03054, Start position: 596, Cut position: 723
Key: RF03054, Start position: 596, Cut position: 723
Key: RF03054, Start position: 596, Cut position: 723
Key: RF03054, Start position: 601, Cut position: 723
Key: RF03054, Start position: 601, Cut position: 723
Key: RF03054, Start position: 598, Cut position: 723
Key: RF03054, Start position: 598, Cut position: 723
Key: RF03054, Start position: 598, Cut position: 723
Key: RF00020, Start position: 316, Cut position: 793
Key: RF00020, Start position: 316, Cut position: 793
Key: RF00020, Start position: 316, Cut position: 793
Key: RF00020, Start position: 316, Cut position: 793
Key: RF00020, Start position: 315, Cut position: 793
Key: RF00020, Start position: 314, Cut position: 793
Key: RF00020, Start position: 315, Cut position: 793
Key: RF00020, Start position: 319, Cut position: 793
Key: RF00020, Start position: 319, Cut position: 793
Key: RF00185, Start position: 331, Cut position: 719
Key: RF00185, Start position: 331, Cut position: 719
Key: RF00185, Start position: 331, Cut position: 719
Key: RF00185, Start position: 329, Cut position: 719
Key: RF00185, Start position: 329, Cut position: 719
Key: RF00185, Start position: 329, Cut position: 719
Key: RF00185, Start position: 329, Cut position: 719
Key: RF00185, Start position: 329, Cut position: 719
Key: RF00185, Start position: 329, Cut position: 719
Key: RF00185, Start position: 329, Cut position: 719
Key: RF00061, Start position: 312, Cut position: 957
Key: RF00061, Start position: 312, Cut position: 957
Key: RF00061, Start position: 312, Cut position: 957
Key: RF00061, Start position: 312, Cut position: 957
Key: RF00061, Start position: 311, Cut position: 957
Key: RF00061, Start position: 311, Cut position: 957
Key: RF00061, Start position: 311, Cut position: 957
Key: RF00061, Start position: 311, Cut position: 957
Key: RF00061, Start position: 311, Cut position: 957
Key: RF00061, Start position: 311, Cut position: 957
Key: RF00380, Start position: 422, Cut position: 879
Key: RF00380, Start position: 428, Cut position: 879
Key: RF00380, Start position: 402, Cut position: 879
Key: RF00380, Start position: 421, Cut position: 879
Key: RF00380, Start position: 419, Cut position: 879
Key: RF00380, Start position: 420, Cut position: 879
Key: RF00380, Start position: 418, Cut position: 879
Key: RF00380, Start position: 420, Cut position: 879
Key: RF00380, Start position: 419, Cut position: 879
Key: RF00380, Start position: 410, Cut position: 879
Key: RF00525, Start position: 303, Cut position: 685
Key: RF00525, Start position: 303, Cut position: 685
Key: RF00525, Start position: 303, Cut position: 685
Key: RF00525, Start position: 303, Cut position: 685
Key: RF00525, Start position: 303, Cut position: 685
Key: RF00525, Start position: 303, Cut position: 685
Key: RF00525, Start position: 303, Cut position: 685
Key: RF00525, Start position: 303, Cut position: 685
Key: RF00525, Start position: 303, Cut position: 685
Key: RF00525, Start position: 303, Cut position: 685
Key: RF00209, Start position: 305, Cut position: 887
Key: RF00209, Start position: 305, Cut position: 887
Key: RF00209, Start position: 305, Cut position: 887
Key: RF00209, Start position: 305, Cut position: 887
Key: RF00209, Start position: 305, Cut position: 887
Key: RF00209, Start position: 309, Cut position: 887
Key: RF00209, Start position: 305, Cut position: 887
Key: RF00209, Start position: 304, Cut position: 887
Key: RF00209, Start position: 304, Cut position: 887
Key: RF00005, Start position: 320, Cut position: 719
Key: RF00005, Start position: 320, Cut position: 719
Key: RF00005, Start position: 320, Cut position: 719
Key: RF00005, Start position: 320, Cut position: 719
Key: RF00005, Start position: 318, Cut position: 719
Key: RF00005, Start position: 324, Cut position: 719
Key: RF00005, Start position: 318, Cut position: 719
Key: RF00005, Start position: 319, Cut position: 719
Key: RF00005, Start position: 319, Cut position: 719
Key: RF00005, Start position: 316, Cut position: 719
Key: RF01852, Start position: 316, Cut position: 720
Key: RF01852, Start position: 316, Cut position: 720
Key: RF01852, Start position: 316, Cut position: 720
Key: RF01852, Start position: 316, Cut position: 720
Key: RF01852, Start position: 318, Cut position: 720
Key: RF01852, Start position: 316, Cut position: 720
Key: RF01852, Start position: 316, Cut position: 720
Key: RF01852, Start position: 316, Cut position: 720
Key: RF01852, Start position: 316, Cut position: 720
Key: RF01852, Start position: 314, Cut position: 720
Key: RF00169, Start position: 315, Cut position: 728
Key: RF00169, Start position: 315, Cut position: 728
Key: RF00169, Start position: 315, Cut position: 728
Key: RF00169, Start position: 318, Cut position: 728
